id	hotCode	name	category	defaultDose	unit	route	isInjectable	majorCategory	subCategory
cmtgz3hba03dhhgynwuftfq66	107881702	ニソリM注 250mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03dihgynnrp27eyz	107886202	ニソリM注 500mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03djhgynrzo55sk9	107889301	ラクトリンゲルM注 500mL		1瓶		注射・点滴	TRUE	輸液	電解質輸液(細胞外液補充液)
cmtgz3hba03dkhgyn4mgmpp39	107891601	ソルラクトTMR輸液 500mL		1袋		注射・点滴	TRUE	輸液	電解質輸液(細胞外液補充液)
cmtgz3hba03dlhgynkv5nm52o	107893001	ポタコールR輸液 500mL		1袋		注射・点滴	TRUE		
cmtgz3hba03dmhgyn23xf8vqy	107898501	ポタコールR輸液 250mL		1袋		注射・点滴	TRUE		
cmtgz3hba03dnhgyn0rlxkiby	107900501	ソルラクトTMR輸液 250mL		1袋		注射・点滴	TRUE	輸液	電解質輸液(細胞外液補充液)
cmtgz3hba03dohgynbix35v5d	107902901	ラクトリンゲルM注 200mL		1袋		注射・点滴	TRUE	輸液	電解質輸液(細胞外液補充液)
cmtgz3hba03dphgyn1led126o	107905004	リンゲル液		1瓶		注射・点滴	TRUE	輸液	電解質輸液(細胞外液補充液)
cmtgz3hba03dqhgyn4lwy51kf	107910402	クリニザルツ輸液 500mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03drhgynza6lm2g9	107911101	クリニザルツ輸液 200mL		1袋		注射・点滴	TRUE		
cmtgz3hba03dshgynv1nk2hm0	107916602	ヘスパンダー輸液		1袋		注射・点滴	TRUE		
cmtgz3hba03dthgync8zdab41	107921002	ペンライブ注 200mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03duhgyniw1gn1g0	107922702	ペンライブ注 300mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03dvhgynk58h86ht	107923402	アクチット輸液 500mL		1瓶		注射・点滴	TRUE	輸液	電解質輸液(細胞外液補充液)
cmtgz3hba03dwhgync6gr3omd	107925801	エスロンB注 500mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03dxhgynpccu2puu	107926502	ペンライブ注 500mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03dyhgynh9l5bx6g	107928901	ソルマルト輸液 500mL		1袋		注射・点滴	TRUE		
cmtgz3hba03dzhgyn9cp133uv	107930201	ソルマルト輸液 200mL		1袋		注射・点滴	TRUE		
cmtgz3hba03e0hgynk1d0fqgj	107931901	エスロンB注 200mL		1袋		注射・点滴	TRUE		
cmtgz3hba03e1hgynv97nr7oz	107937102	ペロール注 300mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03e2hgynhjopcklv	107938801	アクメインD輸液 500mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03e3hgynu1ye54gc	107939502	ヴィーンD輸液 500mL		1瓶		注射・点滴	TRUE	輸液	電解質輸液(細胞外液補充液)
cmtgz3hba03e4hgynp579zp6r	107940101	ソリューゲンG注 500mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03e5hgyneekyra8e	107941802	ペロール注 500mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03e6hgynl0t7qu86	107942503	リナセート輸液 500mL		1袋		注射・点滴	TRUE		
cmtgz3hba03e7hgyni40uhw88	107942504	リナセートD輸液 500mL		1袋		注射・点滴	TRUE		
cmtgz3hba03e8hgynzc0fevc2	107943201	ソルアセトD輸液 500mL		1袋		注射・点滴	TRUE		
cmtgz3hba03e9hgyn39fpjre2	107945601	ソルアセトD輸液 250mL		1袋		注射・点滴	TRUE		
cmtgz3hba03eahgynex8qeccf	107947001	ソリューゲンG注 300mL		1袋		注射・点滴	TRUE		
cmtgz3hba03ebhgynmkmo09p0	107956203	サヴィオゾール輸液		1袋		注射・点滴	TRUE		
cmtgz3hba03echgynrv0pv30n	107959301	アルトフェッド注射液 200mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03edhgynttcd3s96	107960901	アルトフェッド注射液 500mL		1瓶		注射・点滴	TRUE		
cmtgz3hba03eehgynhq3ib599	107962302	ソリタックス-H輸液		1瓶		注射・点滴	TRUE	輸液	電解質輸液(細分類不明)
cmtgz3hba03efhgyn1vwpa1t9	107963002	ヴィーンF輸液		1瓶		注射・点滴	TRUE	輸液	電解質輸液(細胞外液補充液)
cmtgz3hba03eghgynrcv3kfvj	107964701	ソリューゲンF注		1瓶		注射・点滴	TRUE		
cmtgz3hba03ehhgynv0nmk321	107965401	ソルアセトF輸液 500mL		1袋		注射・点滴	TRUE		
cmtgz3hba03eihgyn3iwlxhmm	107967801	ソルアセトF輸液 1L		1袋		注射・点滴	TRUE		
cmtgz3hba03ejhgynkfrn1adz	107969201	トリフリード輸液 500mL		1袋		注射・点滴	TRUE		
cmtgz3hba03ekhgyndmsrpef2	107970801	トリフリード輸液 1L		1袋		注射・点滴	TRUE		
cmtgz3hba03elhgyni0nlszex	107973904	フィジオ70輸液		1袋		注射・点滴	TRUE	輸液	電解質輸液(細分類不明)
cmtgz3hba03emhgynu7hu8daa	107974603	フィジオ35輸液 250mL		1袋		注射・点滴	TRUE	輸液	電解質輸液(維持液・3号液)
cmtgz3hba03enhgynwzhqh5qq	107975303	フィジオ35輸液 500mL		1袋		注射・点滴	TRUE	輸液	電解質輸液(維持液・3号液)
cmtgz3hba03eohgyn5bvqmpld	107977701	アドナ散10%		1g		内服	FALSE		
cmtgz3hba03ephgyn8ytzpc3c	107983802	カルバゾクロムスルホン酸ナトリウム錠10mg		1錠		内服	FALSE		
cmtgz3hba03eqhgynibcvqlc7	107984501	アドナ錠10mg		1錠		内服	FALSE		
cmtgz3hba03erhgynf2lq1328	107985201	ラノビ錠30		1錠		内服	FALSE		
cmtgz3hba03eshgyn8r5e510e	107985209	カルバゾクロムスルホン酸Na錠30mg		1錠		内服	FALSE		
cmtgz3hba03ethgynuc75bqp7	107985218	カルバジャスト錠30mg		1錠		内服	FALSE		
cmtgz3hba03euhgynp0lyh49o	107985223	カルバゾクロムスルホン酸ナトリウム錠30mg		1錠		内服	FALSE		
cmtgz3hba03evhgynkzxjyixg	107986901	アドナ錠30mg		1錠		内服	FALSE		
cmtgz3hba03ewhgynv24j445t	107992001	S-アドカル錠30mg		1錠		内服	FALSE		
cmtgz3hba03exhgyn3tunqg63	107993703	S・アドクノン錠30		1錠		内服	FALSE		
cmtgz3hba03eyhgynz8fua6yi	107998201	アドナ注10mg		1管		注射・点滴	TRUE		
cmtgz3hba03ezhgynbqkf7fbb	108001801	アーツェー注25mg		1管		注射・点滴	TRUE		
cmtgz3hba03f0hgynvyyvg627	108001802	カルバゾクロムスルホン酸ナトリウム静注液25mg		1管		注射・点滴	TRUE		
cmtgz3hba03f1hgynd52b14wo	108003201	アドナ注(静脈用)25mg		1管		注射・点滴	TRUE		
cmtgz3hba03f2hgyn5pow3rjs	108004901	カルバゾクロムスルホン酸Na静注25mg		1管		注射・点滴	TRUE		
cmtgz3hba03f3hgynitq5hg7m	108007001	ラノビ静注25mg		1管		注射・点滴	TRUE		
cmtgz3hba03f4hgyn2nbtqxhi	108008701	アーツェー注50mg		1管		注射・点滴	TRUE		
cmtgz3hba03f5hgyn6ieb62x6	108008702	カルバゾクロムスルホン酸ナトリウム静注液50mg		1管		注射・点滴	TRUE		
cmtgz3hba03f6hgyniab0506m	108010001	アドナ注(静脈用)50mg		1管		注射・点滴	TRUE		
cmtgz3hba03f7hgyn36e0xl4d	108011701	カルバゾクロムスルホン酸Na静注50mg		1管		注射・点滴	TRUE		
cmtgz3hba03f8hgynbt2uoq46	108012401	ラノビ静注50mg		1管		注射・点滴	TRUE		
cmtgz3hba03f9hgyn7zhu1ajy	108013101	アーツェー注100mg		1管		注射・点滴	TRUE		
cmtgz3hba03fahgync0royw65	108013102	カルバゾクロムスルホン酸ナトリウム静注液100mg		1管		注射・点滴	TRUE		
cmtgz3hba03fbhgynkwz0suga	108015501	アドナ注(静脈用)100mg		1管		注射・点滴	TRUE		
cmtgz3hba03fchgyn5t32ng3f	108016202	カルバゾクロムスルホン酸Na静注100mg		1管		注射・点滴	TRUE		
cmtgz3hba03fdhgynz8cv5qex	108019301	ラノビ静注100mg		1管		注射・点滴	TRUE		
cmtgz3hba03fehgyn1jqpleqh	108021601	スポンゼル 5cm×2.5cm		1枚		外用	FALSE		
cmtgz3hba03ffhgynpn7zw1q2	108022301	スポンゼル 10cm×7cm		1枚		外用	FALSE		
cmtgz3hba03fghgyngf5z33an	108023003	ゼルフォーム 2cm×6cm×0.7cm		1枚		外用	FALSE		
cmtgz3hba03fhhgynynij0l2a	108024703	ゼルフォーム 8cm×12.5cm×1cm		1枚		外用	FALSE		
cmtgz3hba03fihgyn7a0rif58	108026101	経口用トロンビン細粒1万単位		1包		内服	FALSE		
cmtgz3hba03fjhgynl35hodeq	108028501	経口用トロンビン細粒2万単位		1包		内服	FALSE		
cmtgz3hba03fkhgynlempef83	108029201	経口用トロンビン細粒5千単位		1包		内服	FALSE		
cmtgz3hba03flhgynxwbjz53m	108031503	トロンビン-ヨシトミ 500単位		1瓶		外用	FALSE		
cmtgz3hba03fmhgynnhkao6k2	108033902	トロンビン 5,000単位		1瓶		外用	FALSE		
cmtgz3hba03fnhgyn2znowuqq	108033905	献血トロンビン経口・外用剤5000		1瓶		外用	FALSE		
cmtgz3hba03fohgynau0rt85i	108033907	トロンビンモチダ 5,000単位		1瓶		外用	FALSE		
cmtgz3hba03fphgynf6h5tl0n	108033908	トロンビン-ヨシトミ 5,000単位		1瓶		外用	FALSE		
cmtgz3hba03fqhgyn26ytbn0y	108033909	トロンビンF 5,000単位		1瓶		外用	FALSE		
cmtgz3hba03frhgyntgr5njyk	108033912	献血トロンビン経口・外用5千		1瓶		外用	FALSE		
cmtgz3hba03fshgynardvxjfw	108033913	トロンビンKG5,000		1瓶		外用	FALSE		
cmtgz3hba03fthgynsuoo7g1e	108034602	トロンビン 10,000単位		1瓶		外用	FALSE		
cmtgz3hba03fuhgynjpluh1oi	108034604	献血トロンビン経口・外用剤1万		1瓶		外用	FALSE		
cmtgz3hba03fvhgyn45kloahs	108034606	トロンビンモチダ 10,000単位		1瓶		外用	FALSE		
cmtgz3hba03fwhgyn4rnhcswc	108034607	トロンビン-ヨシトミ 10,000単位		1瓶		外用	FALSE		
cmtgz3hba03fxhgynbj4xn321	108034608	献血トロンビン経口・外用1万		1瓶		外用	FALSE		
cmtgz3hba03fyhgyn6fa2icep	108034609	トロンビンF 10,000単位		1瓶		外用	FALSE		
cmtgz3hba03fzhgyneqnd11jg	108034612	トロンビンKG10,000		1瓶		外用	FALSE		
cmtgz3hba03g0hgynbr68egty	108035301	トロンビンモチダ 20,000単位		1瓶		外用	FALSE		
cmtgz3hba03g1hgyni7att9lt	108036004	献血トロンビン経口・外用5000単位		1袋		外用	FALSE		
cmtgz3hba03g2hgynvzs3tt7u	108037704	献血トロンビン経口・外用1万単位		1袋		外用	FALSE		
cmtgz3hba03g3hgynqv4cfzna	108040702	トロンビンF局所用液		1瓶		外用	FALSE		
cmtgz3hba03g4hgynz09u33qq	108045201	サージセル・アブソーバブル・ヘモスタット 1.3cm×5.1cm		1枚		外用	FALSE		
cmtgz3hba03g5hgynm0mnlesy	108046901	サージセル・アブソーバブル・ヘモスタット 5.1cm×7.6cm		1枚		外用	FALSE		
cmtgz3hba03g6hgyn5324w4xz	108047601	サージセル・アブソーバブル・ヘモスタット 5.1cm×35.6cm		1枚		外用	FALSE		
cmtgz3hba03g7hgynhp4rzh54	108048301	サージセル・アブソーバブル・ヘモスタット 10.2cm×20.3cm		1枚		外用	FALSE		
cmtgz3hba03g8hgyncqyz8sjj	108049001	サージセル・アブソーバブル・ヘモスタット 綿型5.1cm×2.5cm		1枚		外用	FALSE		
cmtgz3hba03g9hgyna80r9jyu	108050601	アルト原末 500mg		1管		外用	FALSE		
cmtgz3hba03gahgynvhx82wo3	108051301	アルト原末 1g		1管		外用	FALSE		
cmtgz3hba03gbhgynd0vdmkvn	108056801	トラネキサム酸細粒50%		1g		内服	FALSE		
cmtgz3hba03gchgyn7zxu1ig6	108057501	プレタスミン細粒50%		1g		内服	FALSE		
cmtgz3hba03gdhgynerdm4rbr	108061201	トラネキサム酸錠250mg		1錠		内服	FALSE		
cmtgz3hba03gehgynnz8q7lym	108062901	トランサミン錠250mg		1錠		内服	FALSE		
cmtgz3hba03gfhgynxcc9304d	108067403	トラネキサム酸錠500mg		1錠		内服	FALSE		
cmtgz3hba03gghgynz9d0y75u	108068101	トランサミン錠500mg		1錠		内服	FALSE		
cmtgz3hba03ghhgyndlc26dko	108071101	トラネキサム酸カプセル250mg		1カプセル		内服	FALSE		
cmtgz3hba03gihgynkpw5glfj	108073502	トランサミンカプセル250mg		1カプセル		内服	FALSE		
cmtgz3hba03gjhgynap6kqo9g	108081002	トラネキサム酸シロップ5%		1mL		内服	FALSE		
cmtgz3hba03gkhgynpmj3gbnu	108082702	トランサミンシロップ5%		1mL		内服	FALSE		
cmtgz3hba03glhgynmoh3q85q	108087201	トランサミン注5%		1管		注射・点滴	TRUE		
cmtgz3hba03gmhgynzvw8o2s4	108091901	トラネキサム酸注250mg/5mL		1管		注射・点滴	TRUE		
cmtgz3hba03gnhgyn8c5ykcr1	108094001	トランサミン注10% 10%2.5mL		1管		注射・点滴	TRUE		
cmtgz3hba03gohgyntazx53ar	108095701	ラノビス注250mg		1管		注射・点滴	TRUE		
cmtgz3hba03gphgyneg0xa5x2	108098801	ラノビス注1000mg		1管		注射・点滴	TRUE		
cmtgz3hba03gqhgynl70u8yt8	108098804	トラネキサム酸注1g		1管		注射・点滴	TRUE		
cmtgz3hba03grhgyn086v9q2d	108098808	トラネキサム酸注1000mg/10mL		1管		注射・点滴	TRUE		
cmtgz3hba03gshgyn46jc1ci9	108099502	トラネキサム酸注射液1000mg		1管		注射・点滴	TRUE		
cmtgz3hba03gthgyniet0gupw	108100801	トランサミン注10% 10%10mL		1管		注射・点滴	TRUE		
cmtgz3hba03guhgyni2renphh	108105303	オフタルムK配合錠		1錠		内服	FALSE		
cmtgz3hba03gvhgynpz1st07g	108108401	レプチラーゼ=S注 1単位1mL		1管		注射・点滴	TRUE		
cmtgz3hba03gwhgyn90643cmh	108109101	レプチラーゼ=S注 2単位2mL		1管		注射・点滴	TRUE		
cmtgz3hba03gxhgyndggec0f4	108110702	プロタミン硫酸塩静注100mg		10mLバイアル		注射・点滴	TRUE		
cmtgz3hba03gyhgynep885z1t	108111401	オルダミン注射用1g		1瓶		注射・点滴	TRUE		
cmtgz3hba03gzhgynx8bo3vye	108112101	エトキシスクレロール1%注射液		1瓶		注射・点滴	TRUE		
cmtgz3hba03h0hgyn1petqw4s	108113801	輸血用チトラミン		1管		注射・点滴	TRUE		
cmtgz3hba03h1hgynsg7bnyec	108114504	クエン酸ナトリウム水和物原末		10g		外用	FALSE		
cmtgz3hba03h2hgyn7ip12z6v	108114506	クエン酸ナトリウム		10g		外用	FALSE		
cmtgz3hba03h3hgynf0vf7ksf	108115201	ワーファリン錠1mg		1錠		内服	FALSE		
cmtgz3hba03h4hgyns343kaoh	108115202	アレファリン錠1mg		1錠		内服	FALSE		
cmtgz3hba03h5hgynkw1kg9r6	108115203	ワルファリンK錠1mg		1錠		内服	FALSE	抗凝固薬	ビタミンK拮抗薬
cmtgz3hba03h6hgyn7eioejx5	108115205	ワルファリンカリウム錠1mg		1錠		内服	FALSE	抗凝固薬	ビタミンK拮抗薬
cmtgz3hba03h7hgynpt16t9od	108116901	ワーファリン錠5mg		1錠		内服	FALSE		
cmtgz3hba03h8hgynrbx36mh5	108117603	カプロシン注		1mLバイアル		注射・点滴	TRUE		
cmtgz3hba03h9hgynst69b9q6	108119002	ヘパリンカルシウム注射液		1mLバイアル		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hba03hahgyn1j1s6tic	108122003	ヘパリンCa皮下注2万単位/0.8mL		1瓶		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hba03hbhgynd4qz5zln	108123707	ヘパリンナトリウム注射液 1000単位		1mLバイアル		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hba03hchgyngez79c9a	108123710	ノボ・ヘパリン注5千単位		1mLバイアル		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hba03hdhgynsiu440po	108123711	ヘパリンナトリウム注-Wf 1000単位		1mLバイアル		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hba03hehgynaz30m4oc	108123712	ヘパリンナトリウム注射液F		1mLバイアル		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hba03hfhgyn7t3l59vo	108123713	ヘパリンナトリウム注		1mLバイアル		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hba03hghgyn37hciih5	108125102	ヘパリンモチダ		1管		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hba03hhhgyn73we8qlm	108125103	ヘパリンナトリウム注N		1管		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hba03hihgynxsxd18l2	108125104	ヘパリンナトリウム注N5千単位/5mL		1管		注射・点滴	TRUE	抗凝固薬	ヘパリン
cmtgz3hba03hjhgynhhurblck	108127501	フラグミン静注5000		1瓶		注射・点滴	TRUE		
cmtgz3hba03hkhgynrs9qdozz	108131201	ヘパリンZ軟膏500単位/g		1g		外用	FALSE	抗凝固薬	ヘパリン
cmtgz3hba03hlhgynds4l8gn7	108134301	ヒルドイドクリーム0.3%		1g		外用	FALSE		
cmtgz3hba03hmhgynif2lkvht	108135002	ヘパリン類似物質クリーム0.3%		1g		外用	FALSE	抗凝固薬	ヘパリン
cmtgz3hba03hnhgynbzv7es47	108138101	ヒルドイドソフト軟膏0.3%		1g		外用	FALSE		
cmtgz3hba03hohgyn9gbh9fbo	108140402	ヘパリン類似物質ローション0.3%		1g		外用	FALSE	抗凝固薬	ヘパリン
cmtgz3hba03hphgynh3t6q791	108142801	パナルジン細粒10%		1g		内服	FALSE		
cmtgz3hba03hqhgyn2flk31lz	108143501	チクロピジン塩酸塩細粒10%		1g		内服	FALSE		
cmtgz3hba03hrhgyn7io0eosf	108145903	チクロピジン塩酸塩錠100mg		1錠		内服	FALSE		
cmtgz3hba03hshgyntsxvxf75	108145907	パラクロジン錠100mg		1錠		内服	FALSE		
cmtgz3hba03hthgynpxjwnb73	108145910	ファルロジン錠100mg		1錠		内服	FALSE		
cmtgz3hba03huhgyn4k426i2n	108145911	パチュナ錠100mg		1錠		内服	FALSE		
cmtgz3hba03hvhgynn14tquc9	108145921	ニチステート錠100mg		1錠		内服	FALSE		
cmtgz3hba03hwhgynhvswehgl	108145923	ソロゾリン錠100mg		1錠		内服	FALSE		
cmtgz3hba03hxhgyn90350vfs	108145928	ピエテネール錠100mg		1錠		内服	FALSE		
cmtgz3hba03hyhgynpj1w14kd	108145930	パナピジン錠100mg		1錠		内服	FALSE		
cmtgz3hba03hzhgynt6vdgeju	108145934	ジルペンダー錠100mg		1錠		内服	FALSE		
cmtgz3hba03i0hgyng4226syg	108146602	パナルジン錠100mg		1錠		内服	FALSE		
cmtgz3hba03i1hgynbr8uhitb	108151001	オパルモン錠5μg		1錠		内服	FALSE		
cmtgz3hba03i2hgyngszapylq	108152701	プロレナール錠5μg		1錠		内服	FALSE		
cmtgz3hba03i3hgynrdhdy8i6	108153401	ソルミラン顆粒状カプセル600mg		1包		内服	FALSE		
cmtgz3hba03i4hgyn6zrycxxv	108153402	イコサペント酸エチル顆粒状カプセル600mg		1包		内服	FALSE		
cmtgz3hba03i5hgynruct28p5	108154102	エパデールカプセル300		1カプセル		内服	FALSE		
cmtgz3hba03i6hgynnjlfritz	108155801	アテロパンカプセル300		1カプセル		内服	FALSE		
cmtgz3hba03i7hgynf218r8tj	108156501	イコサペント酸エチルカプセル300mg		1カプセル		内服	FALSE		
cmtgz3hba03i8hgynctrl36xs	108164001	エパロースカプセル300mg		1カプセル		内服	FALSE		
cmtgz3hba03i9hgync1qjmpv5	108176301	メルブラールカプセル300		1カプセル		内服	FALSE		
cmtgz3hba03iahgyng0m819o0	108180001	エパデールS300		1包		内服	FALSE		
cmtgz3hba03ibhgyn8yt6cx5i	108181701	エパデールS600		1包		内服	FALSE		
cmtgz3hba03ichgyn3plbxj81	108182401	ドルナー錠20μg		1錠		内服	FALSE		
cmtgz3hba03idhgynvurvja52	108183101	プロサイリン錠20		1錠		内服	FALSE		
cmtgz3hba03iehgyne2wwf553	108184802	アンプラーグ細粒10%		1g		内服	FALSE		
cmtgz3hba03ifhgyn7xzplukb	108185502	アンプラーグ錠50mg		1錠		内服	FALSE		
cmtgz3hba03ighgynwxk87i7z	108186202	アンプラーグ錠100mg		1錠		内服	FALSE		
cmtgz3hba03ihhgyn2nzjj7b1	108187901	サム点滴静注セット		1管(希釈液・補正液付)		注射・点滴	TRUE		
cmtgz3hba03iihgyn44bjjit4	108189303	ロイコプロール 400万単位		1瓶		注射・点滴	TRUE		
cmtgz3hba03ijhgynbjhkiej6	108190903	ロイコプロール 800万単位		1瓶		注射・点滴	TRUE		
cmtgz3hba03ikhgynseb0xs4v	108191601	アンサー20注		1管(D-アラビノース換算量として)		注射・点滴	TRUE		
cmtgz3hba03ilhgynoj15samf	108193003	グラン注射液75		1管		注射・点滴	TRUE		
cmtgz3hba03imhgyn5mz5kfj8	108194703	グラン注射液150		1管		注射・点滴	TRUE		
cmtgz3hba03inhgyn5rlyy1ja	108196101	ノイトロジン注50μg		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3hba03iohgyngykef8fk	108197801	ノイトロジン注100μg		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3hba03iphgynn74q838m	108198501	ノイトロジン注250μg		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3hba03iqhgynmap73m2y	108199201	ノイアップ注50		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3hba03irhgynxo0w9gy4	108200501	ノイアップ注100		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3hba03ishgynkgl5vc72	108201201	ノイアップ注250		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3hba03ithgynm21j9z9t	108202901	ノイアップ注25		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3hba03iuhgyn6l0bqzrh	108209801	キンダリー透析剤AF1号		1瓶(炭酸水素ナトリウム液付)		注射・点滴	TRUE		
cmtgz3hba03ivhgynm75hns5s	108210401	キンダリー透析剤AF1P号		1瓶(炭酸水素ナトリウム付)		注射・点滴	TRUE		
cmtgz3hba03iwhgynpomcfuwe	108220301	キンダリー透析剤AF2号 9L		1瓶(炭酸水素ナトリウム液付)		注射・点滴	TRUE		
cmtgz3hba03ixhgynq3qh2mt5	108221001	キンダリー透析剤AF2P号		1瓶(炭酸水素ナトリウム付)		注射・点滴	TRUE		
cmtgz3hba03iyhgynw2lrvgpk	108223401	キンダリー透析剤AF2号 6L		1瓶(炭酸水素ナトリウム液付)		注射・点滴	TRUE		
cmtgz3hba03izhgynn6t1j1cg	108225802	AK-ソリタ透析剤・DP		1瓶(炭酸水素ナトリウム付)		注射・点滴	TRUE	輸液	透析用剤
cmtgz3hba03j0hgyna7dcjttd	108226502	AK-ソリタ透析剤・FP		1瓶(炭酸水素ナトリウム付)		注射・点滴	TRUE	輸液	透析用剤
cmtgz3hba03j1hgynxp1uyo3b	108227202	AK-ソリタ透析剤・DL		1瓶(炭酸水素ナトリウム液付)		注射・点滴	TRUE	輸液	透析用剤
cmtgz3hba03j2hgynsw98wnm9	108228902	AK-ソリタ透析剤・FL		1瓶(炭酸水素ナトリウム液付)		注射・点滴	TRUE	輸液	透析用剤
